"","score_rank","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR","likely_to_succeed"
"2938",22,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2939",80,49,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2940",77,299,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"2941",18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2942",95,1999,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"2943",13,49,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
"2944",25,499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2945",21,999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946",45,999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2947",43,599,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"2948",84,1999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"2949",5,99,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2950",29,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2951",56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2955",80,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"2956",43,1299,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
"2957",4,999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2958",52,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2959",39,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2960",67,2999,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
"2961",16,599,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"2962",41,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"2963",80,499,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"2964",56,2999,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
"2965",59,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2967",59,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2968",59,499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"2971",23,599,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"2972",67,1499,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"2973",10,1499,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"2974",84,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"2975",34,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2976",19,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2977",14,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"2978",67,499,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2979",2,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2980",59,1499,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
"2981",10,699,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2983",9,299,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"2985",8,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2986",73,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"2987",80,1499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2988",54,999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"2989",52,899,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"2990",45,1499,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"2991",73,1499,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2992",45,199,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"2993",73,599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2994",54,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2995",54,1799,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
"2996",9,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2997",29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2998",35,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"2999",6,4999,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"3000",4,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3001",13,799,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3002",98,1199,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
"3004",39,1999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3005",62,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"3006",98,3999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3007",70,999,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"3008",95,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3009",77,999,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0
"3010",19,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3011",31,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"3012",26,599,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"3013",50,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3014",47,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3015",65,1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3016",67,1299,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"3017",65,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3018",54,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"3020",15,999,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3021",23,499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3022",56,99,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3024",70,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3025",20,899,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
"3026",22,99,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3027",22,599,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3028",52,1499,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0
"3029",56,299,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"3030",16,799,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3031",65,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3032",56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3033",54,499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"3034",37,299,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
"3035",19,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"3036",12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3037",45,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3038",43,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3039",18,799,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"3040",77,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"3041",41,599,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"3042",93,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
"3043",59,999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"3044",12,999,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3046",10,50,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3047",9,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"3048",20,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3049",20,799,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3050",37,1999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3051",23,999,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"3052",87,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3053",90,999,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
"3054",12,699,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3055",90,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3056",16,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"3057",19,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3058",22,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"3059",26,4999,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"3060",56,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3061",11,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3062",99,1799,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
"3063",77,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3064",34,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3065",47,999,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"3066",70,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3067",84,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3068",50,1999,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"3069",35,699,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"3070",5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3071",15,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3072",35,799,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3073",31,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"3074",80,599,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
"3075",3,199,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3076",2,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3077",13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3078",23,1999,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
"3079",0,999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3080",5,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081",18,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3082",65,49,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
"3083",7,599,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"3084",41,499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3085",31,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3086",67,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3087",90,99,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"3088",70,299,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
"3089",62,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3090",5,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"3091",41,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3093",65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3094",3,199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3096",80,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3097",80,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"3098",29,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3099",13,499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"3100",15,3999,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"3101",9,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3102",17,499,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3103",2,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3104",35,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3106",8,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3107",52,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3108",1,199,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"3109",62,999,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"3110",34,799,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"3111",93,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3112",43,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3113",73,499,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3115",34,1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3116",45,1499,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"3117",11,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"3118",34,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3119",52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3121",14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3122",25,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3123",45,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3124",87,1999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3125",37,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"3126",11,999,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"3127",25,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3128",16,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3129",70,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3130",8,999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"3131",43,499,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"3132",25,1999,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"3133",93,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"3134",47,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3135",59,1999,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"3136",29,2999,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"3137",20,99,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"3138",56,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3139",15,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3140",22,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"3142",39,2499,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"3143",54,199,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"3144",54,499,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"3145",59,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3146",59,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"3148",7,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3149",29,49,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"3150",22,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3151",90,1499,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
"3152",35,999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3153",25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3154",67,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"3155",26,499,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3156",22,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"3157",43,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3158",11,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3159",4,49,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3160",59,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3161",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3162",77,449,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"3163",41,3999,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"3164",25,1999,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"3166",52,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3167",65,999,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3168",18,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3169",10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3170",50,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3171",35,999,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3173",50,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
"3174",54,1999,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
"3176",11,399,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
"3177",50,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"3178",84,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3179",4,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"3181",87,699,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"3182",87,799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3183",65,999,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"3184",43,1999,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
"3185",14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3186",62,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3188",34,699,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3189",12,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"3190",43,999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"3191",29,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"3192",26,999,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"3193",3,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3194",39,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3195",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3196",80,799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3197",65,499,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3198",65,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3200",43,499,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3201",15,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"3202",10,599,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"3203",39,999,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
"3204",2,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"3205",18,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3207",34,1499,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"3208",9,499,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"3209",70,1999,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3210",56,1999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"3211",31,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"3212",93,1999,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"3213",6,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3214",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3215",47,1999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"3216",18,1299,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3217",56,499,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
"3218",65,1499,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
"3219",4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3220",20,99,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"3221",43,999,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3222",87,899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3224",52,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3225",23,499,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3226",1,299,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"3227",80,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3228",41,169,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
"3229",8,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3230",43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3231",77,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3232",52,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3233",35,799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3235",8,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"3236",95,499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3237",14,999,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"3238",12,999,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
"3239",17,3999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3240",25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3241",16,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3242",39,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3243",14,999,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"3244",90,799,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
"3245",21,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3246",62,1499,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"3247",87,799,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"3248",35,199,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
"3249",20,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
"3250",41,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3251",90,2999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3252",65,999,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"3253",84,999,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"3254",67,999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3255",70,199,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"3256",13,1299,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3257",95,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"3258",54,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3259",93,999,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
"3260",39,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"3261",54,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3263",67,1499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3264",9,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265",35,2499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3266",65,349,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
"3267",5,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3268",54,1499,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"3269",9,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"3270",35,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3271",47,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
"3272",59,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"3274",93,499,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
"3275",37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3276",43,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3277",5,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3279",90,2499,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1
"3280",32,699,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3281",90,2999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3282",35,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3283",54,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3284",87,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"3285",21,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3286",37,999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3287",4,799,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3288",26,1299,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
"3290",50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3291",70,699,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3292",45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"3293",54,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"3294",52,999,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"3295",10,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3296",26,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3297",67,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3298",65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
